userId,movieId,title
484,117,"Rock, The (1996)"
488,178,12 Angry Men (1957)
894,252,"Lost World: Jurassic Park, The (1997)"
507,1237,Twisted (1996)
235,463,"Secret of Roan Inish, The (1994)"
716,117,"Rock, The (1996)"
747,429,"Day the Earth Stood Still, The (1951)"
892,496,It's a Wonderful Life (1946)
707,782,Little Odessa (1994)
749,986,Turbulence (1997)
908,484,"Maltese Falcon, The (1941)"
724,289,Evita (1996)
437,172,"Empire Strikes Back, The (1980)"
43,274,Sabrina (1995)
869,294,Liar Liar (1997)
868,59,Three Colors: Red (1994)
854,12,"Usual Suspects, The (1995)"
561,544,Things to Do in Denver when You're Dead (1995)
234,31,Crimson Tide (1995)
758,580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
601,421,William Shakespeare's Romeo and Juliet (1996)
934,664,"Paris, Texas (1984)"
933,651,Glory (1989)
889,117,"Rock, The (1996)"
11,58,Quiz Show (1994)
804,22,Braveheart (1995)
643,403,Batman (1989)
775,900,Kundun (1997)
710,343,Alien: Resurrection (1997)
731,527,Gandhi (1982)
727,328,Conspiracy Theory (1997)
64,591,Primal Fear (1996)
643,325,Crash (1996)
538,642,"Grifters, The (1990)"
886,939,Murder in the First (1995)
933,746,Real Genius (1985)
899,168,Monty Python and the Holy Grail (1974)
393,483,Casablanca (1942)
705,1544,It Takes Two (1995)
383,316,As Good As It Gets (1997)
608,1063,"Little Princess, A (1995)"
527,135,2001: A Space Odyssey (1968)
170,294,Liar Liar (1997)
821,117,"Rock, The (1996)"
816,331,"Edge, The (1997)"
727,71,"Lion King, The (1994)"
447,235,Mars Attacks! (1996)
927,1093,Live Nude Girls (1995)
943,195,"Terminator, The (1984)"
734,313,Titanic (1997)
744,301,In & Out (1997)
880,1210,Virtuosity (1995)
822,235,Mars Attacks! (1996)
693,582,"Piano, The (1993)"
648,472,Dragonheart (1996)
435,271,Starship Troopers (1997)
796,776,Three Wishes (1995)
852,50,Star Wars (1977)
671,1491,Tough and Deadly (1995)
889,300,Air Force One (1997)
804,1016,Con Air (1997)
754,282,"Time to Kill, A (1996)"
324,873,Picture Perfect (1997)
537,197,"Graduate, The (1967)"
930,845,That Thing You Do! (1996)
758,218,Cape Fear (1991)
717,825,"Arrival, The (1996)"
640,169,"Wrong Trousers, The (1993)"
666,237,Jerry Maguire (1996)
836,1065,Koyaanisqatsi (1983)
468,1070,Living in Oblivion (1995)
823,721,Mallrats (1995)
916,472,Dragonheart (1996)
2,272,Good Will Hunting (1997)
920,270,Gattaca (1997)
741,66,While You Were Sleeping (1995)
484,176,Aliens (1986)
708,1023,Fathers' Day (1997)
663,410,Kingpin (1996)
87,174,Raiders of the Lost Ark (1981)
479,169,"Wrong Trousers, The (1993)"
374,96,Terminator 2: Judgment Day (1991)
693,187,"Godfather: Part II, The (1974)"
940,310,"Rainmaker, The (1997)"
11,301,In & Out (1997)
389,199,"Bridge on the River Kwai, The (1957)"
860,690,Seven Years in Tibet (1997)
784,315,Apt Pupil (1998)
527,116,Cold Comfort Farm (1995)
932,507,"Streetcar Named Desire, A (1951)"
222,198,Nikita (La Femme Nikita) (1990)
524,275,Sense and Sensibility (1995)
189,255,My Best Friend's Wedding (1997)
286,16,French Twist (Gazon maudit) (1995)
650,658,Pump Up the Volume (1990)
773,432,Fantasia (1940)
857,258,Contact (1997)
787,319,Everyone Says I Love You (1996)
871,307,"Devil's Advocate, The (1997)"
830,29,Batman Forever (1995)
919,458,Nixon (1995)
417,515,"Boot, Das (1981)"
328,121,Independence Day (ID4) (1996)
786,357,One Flew Over the Cuckoo's Nest (1975)
870,276,Leaving Las Vegas (1995)
863,324,Lost Highway (1997)
627,468,Rudy (1993)
637,237,Jerry Maguire (1996)
734,496,It's a Wonderful Life (1946)
609,1,Toy Story (1995)
551,125,Phenomenon (1996)
5,63,"Santa Clause, The (1994)"
479,756,Father of the Bride Part II (1995)
751,394,Radioland Murders (1994)
696,520,"Great Escape, The (1963)"
874,197,"Graduate, The (1967)"
883,487,Roman Holiday (1953)
897,389,Black Beauty (1994)
630,273,Heat (1995)
506,218,Cape Fear (1991)
303,4,Get Shorty (1995)
472,423,E.T. the Extra-Terrestrial (1982)
745,28,Apollo 13 (1995)
758,550,Die Hard: With a Vengeance (1995)
486,297,Ulee's Gold (1997)
432,282,"Time to Kill, A (1996)"
913,25,"Birdcage, The (1996)"
908,111,"Truth About Cats & Dogs, The (1996)"
782,748,"Saint, The (1997)"
846,849,Days of Thunder (1990)
739,195,"Terminator, The (1984)"
506,604,It Happened One Night (1934)
484,415,"Apple Dumpling Gang, The (1975)"
904,300,Air Force One (1997)
655,200,"Shining, The (1980)"
886,239,Sneakers (1992)
868,132,"Wizard of Oz, The (1939)"
618,1212,Flesh and Bone (1993)
641,969,Winnie the Pooh and the Blustery Day (1968)
666,657,"Manchurian Candidate, The (1962)"
90,750,Amistad (1997)
847,1204,To Be or Not to Be (1942)
387,204,Back to the Future (1985)
711,755,Jumanji (1995)
697,246,Chasing Amy (1997)
766,403,Batman (1989)
781,318,Schindler's List (1993)
795,89,Blade Runner (1982)
938,151,Willy Wonka and the Chocolate Factory (1971)
788,199,"Bridge on the River Kwai, The (1957)"
764,56,Pulp Fiction (1994)
666,92,True Romance (1993)
758,481,"Apartment, The (1960)"
751,154,Monty Python's Life of Brian (1979)
847,93,Welcome to the Dollhouse (1995)
871,1024,Mrs. Dalloway (1997)
532,1228,Under Siege 2: Dark Territory (1995)
863,299,Hoodlum (1997)
922,746,Real Genius (1985)
296,276,Leaving Las Vegas (1995)
91,343,Alien: Resurrection (1997)
648,635,"Fog, The (1980)"
873,750,Amistad (1997)
815,86,"Remains of the Day, The (1993)"
23,116,Cold Comfort Farm (1995)
334,496,It's a Wonderful Life (1946)
633,147,"Long Kiss Goodnight, The (1996)"
835,183,Alien (1979)
445,298,Face/Off (1997)
899,254,Batman & Robin (1997)
796,66,While You Were Sleeping (1995)
495,631,"Crying Game, The (1992)"
903,183,Alien (1979)
864,86,"Remains of the Day, The (1993)"
788,141,"20,000 Leagues Under the Sea (1954)"
334,208,Young Frankenstein (1974)
899,83,Much Ado About Nothing (1993)
892,946,"Fox and the Hound, The (1981)"
94,365,Powder (1995)
676,222,Star Trek: First Contact (1996)
846,4,Get Shorty (1995)
882,180,Apocalypse Now (1979)
496,771,Johnny Mnemonic (1995)
770,298,Face/Off (1997)
422,218,Cape Fear (1991)
791,754,Red Corner (1997)
454,111,"Truth About Cats & Dogs, The (1996)"
650,494,His Girl Friday (1940)
871,1137,Beautiful Thing (1996)
450,1135,"Doors, The (1991)"
654,147,"Long Kiss Goodnight, The (1996)"
387,100,Fargo (1996)
13,132,"Wizard of Oz, The (1939)"
867,22,Braveheart (1995)
682,187,"Godfather: Part II, The (1974)"
894,343,Alien: Resurrection (1997)
38,35,Free Willy 2: The Adventure Home (1995)
870,332,Kiss the Girls (1997)
888,180,Apocalypse Now (1979)
655,660,Fried Green Tomatoes (1991)
782,1012,Private Parts (1997)
540,274,Sabrina (1995)
546,50,Star Wars (1977)
650,56,Pulp Fiction (1994)
706,258,Contact (1997)
758,170,Cinema Paradiso (1988)
107,322,Murder at 1600 (1997)
862,977,"Substitute, The (1996)"
354,971,Mediterraneo (1991)
551,310,"Rainmaker, The (1997)"
800,289,Evita (1996)
354,196,Dead Poets Society (1989)
181,1025,Fire Down Below (1997)
603,313,Titanic (1997)
655,953,Unstrung Heroes (1995)
61,294,Liar Liar (1997)
303,559,Interview with the Vampire (1994)
919,244,Smilla's Sense of Snow (1997)
763,55,"Professional, The (1994)"
715,471,Courage Under Fire (1996)
486,288,Scream (1996)
751,709,Strictly Ballroom (1992)
655,1135,"Doors, The (1991)"
216,210,Indiana Jones and the Last Crusade (1989)
655,56,Pulp Fiction (1994)
747,188,Full Metal Jacket (1987)
456,1107,Beyond Rangoon (1995)
916,509,My Left Foot (1989)
360,96,Terminator 2: Judgment Day (1991)
387,172,"Empire Strikes Back, The (1980)"
893,240,Beavis and Butt-head Do America (1996)
58,174,Raiders of the Lost Ark (1981)
486,268,Chasing Amy (1997)
738,189,"Grand Day Out, A (1992)"
758,141,"20,000 Leagues Under the Sea (1954)"
279,687,McHale's Navy (1997)
785,152,Sleeper (1973)
843,52,"Madness of King George, The (1994)"
848,82,Jurassic Park (1993)
540,286,"English Patient, The (1996)"
5,181,Return of the Jedi (1983)
497,665,Alien 3 (1992)
5,412,"Very Brady Sequel, A (1996)"
871,202,Groundhog Day (1993)
472,176,Aliens (1986)
627,942,What's Love Got to Do with It (1993)
405,970,Hear My Song (1991)
276,334,U Turn (1997)
642,54,Outbreak (1995)
901,181,Return of the Jedi (1983)
246,1220,Higher Learning (1995)
262,338,Bean (1997)
2,278,Bed of Roses (1996)
474,4,Get Shorty (1995)
878,165,Jean de Florette (1986)
833,118,Twister (1996)
864,391,Last Action Hero (1993)
525,14,"Postino, Il (1994)"
932,1205,"Secret Agent, The (1996)"
591,435,Butch Cassidy and the Sundance Kid (1969)
556,268,Chasing Amy (1997)
859,535,Addicted to Love (1997)
906,544,Things to Do in Denver when You're Dead (1995)
405,1308,Babyfever (1994)
843,628,Sleepers (1996)
868,685,Executive Decision (1996)
763,153,"Fish Called Wanda, A (1988)"
617,56,Pulp Fiction (1994)
791,301,In & Out (1997)
767,170,Cinema Paradiso (1988)
314,477,Matilda (1996)
600,174,Raiders of the Lost Ark (1981)
524,1048,She's the One (1996)
764,237,Jerry Maguire (1996)
826,422,Aladdin and the King of Thieves (1996)
754,292,Rosewood (1997)
328,911,Twilight (1998)
844,97,Dances with Wolves (1990)
293,877,Excess Baggage (1997)
711,475,Trainspotting (1996)
924,421,William Shakespeare's Romeo and Juliet (1996)
827,302,L.A. Confidential (1997)
389,486,Sabrina (1954)
716,506,Rebel Without a Cause (1955)
727,55,"Professional, The (1994)"
911,205,Patton (1970)
452,661,High Noon (1952)
727,977,"Substitute, The (1996)"
782,127,"Godfather, The (1972)"
793,248,Grosse Pointe Blank (1997)
472,227,Star Trek VI: The Undiscovered Country (1991)
751,82,Jurassic Park (1993)
459,409,Jack (1996)
854,735,Philadelphia (1993)
709,50,Star Wars (1977)
424,276,Leaving Las Vegas (1995)
426,968,"Inspector General, The (1949)"
749,215,Field of Dreams (1989)
488,89,Blade Runner (1982)
158,210,Indiana Jones and the Last Crusade (1989)
940,343,Alien: Resurrection (1997)
326,427,To Kill a Mockingbird (1962)
586,234,Jaws (1975)
936,253,"Pillow Book, The (1995)"
863,903,Afterglow (1997)
715,2,GoldenEye (1995)
303,615,"39 Steps, The (1935)"
276,245,"Devil's Own, The (1997)"
405,920,Two Bits (1995)
478,393,Mrs. Doubtfire (1993)
900,284,Tin Cup (1996)
928,358,Spawn (1997)
774,222,Star Trek: First Contact (1996)
262,596,"Hunchback of Notre Dame, The (1996)"
625,192,Raging Bull (1980)
489,338,Bean (1997)
880,849,Days of Thunder (1990)
260,881,Money Talks (1997)
659,1267,Clockers (1995)
269,1427,Drunks (1995)
791,245,"Devil's Own, The (1997)"
885,154,Monty Python's Life of Brian (1979)
709,1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
18,32,Crumb (1994)
871,1022,"Fast, Cheap & Out of Control (1997)"
144,100,Fargo (1996)
653,496,It's a Wonderful Life (1946)
276,567,Wes Craven's New Nightmare (1994)
788,118,Twister (1996)
854,461,Smoke (1995)
387,191,Amadeus (1984)
896,471,Courage Under Fire (1996)
883,175,Brazil (1985)
642,411,"Nutty Professor, The (1996)"
454,486,Sabrina (1954)
7,69,Forrest Gump (1994)
222,692,"American President, The (1995)"
863,342,"Man Who Knew Too Little, The (1997)"
665,135,2001: A Space Odyssey (1968)
819,346,Jackie Brown (1997)
455,239,Sneakers (1992)
344,628,Sleepers (1996)
844,184,Army of Darkness (1993)
15,748,"Saint, The (1997)"
303,287,Marvin's Room (1996)
452,102,"Aristocats, The (1970)"
546,379,Tales From the Crypt Presents: Demon Knight (1995)
455,200,"Shining, The (1980)"
807,227,Star Trek VI: The Undiscovered Country (1991)
679,215,Field of Dreams (1989)
60,496,It's a Wonderful Life (1946)
305,505,Dial M for Murder (1954)
895,301,In & Out (1997)
874,14,"Postino, Il (1994)"
939,993,Hercules (1997)
405,1591,Duoluo tianshi (1995)
279,30,Belle de jour (1967)
672,284,Tin Cup (1996)
885,588,Beauty and the Beast (1991)
16,202,Groundhog Day (1993)
463,111,"Truth About Cats & Dogs, The (1996)"
843,71,"Lion King, The (1994)"
796,761,Nick of Time (1995)
741,181,Return of the Jedi (1983)
790,67,Ace Ventura: Pet Detective (1994)
705,82,Jurassic Park (1993)
698,181,Return of the Jedi (1983)
405,923,Raise the Red Lantern (1991)
655,317,In the Name of the Father (1993)
577,215,Field of Dreams (1989)
69,79,"Fugitive, The (1993)"
663,978,Heaven's Prisoners (1996)
795,174,Raiders of the Lost Ark (1981)
650,926,Down Periscope (1996)
479,485,My Fair Lady (1964)
927,105,Sgt. Bilko (1996)
568,178,12 Angry Men (1957)
880,793,Crooklyn (1994)
790,716,Home for the Holidays (1995)
833,428,Harold and Maude (1971)
661,280,Up Close and Personal (1996)
848,845,That Thing You Do! (1996)
854,144,Die Hard (1988)
762,246,Chasing Amy (1997)
425,854,Bad Taste (1987)
648,1258,Trial and Error (1997)
903,248,Grosse Pointe Blank (1997)
618,73,Maverick (1994)
664,497,Bringing Up Baby (1938)
798,275,Sense and Sensibility (1995)
886,200,"Shining, The (1980)"
903,1,Toy Story (1995)
699,828,Alaska (1996)
650,417,"Parent Trap, The (1961)"
83,756,Father of the Bride Part II (1995)
316,582,"Piano, The (1993)"
592,235,Mars Attacks! (1996)
568,100,Fargo (1996)
764,4,Get Shorty (1995)
456,402,Ghost (1990)
449,475,Trainspotting (1996)
830,501,Dumbo (1941)
655,1024,Mrs. Dalloway (1997)
653,780,Dumb & Dumber (1994)
169,482,Some Like It Hot (1959)
936,93,Welcome to the Dollhouse (1995)
919,976,Solo (1996)
578,245,"Devil's Own, The (1997)"
487,803,Heaven & Earth (1993)
771,97,Dances with Wolves (1990)
293,96,Terminator 2: Judgment Day (1991)
933,132,"Wizard of Oz, The (1939)"
906,676,"Crucible, The (1996)"
899,479,Vertigo (1958)
655,1407,"Specialist, The (1994)"
758,653,Touch of Evil (1958)
592,480,North by Northwest (1959)
747,176,Aliens (1986)
397,243,Jungle2Jungle (1997)
932,213,"Room with a View, A (1986)"
931,690,Seven Years in Tibet (1997)
710,346,Jackie Brown (1997)
22,50,Star Wars (1977)
848,357,One Flew Over the Cuckoo's Nest (1975)
378,323,Dante's Peak (1997)
538,483,Casablanca (1942)
542,780,Dumb & Dumber (1994)
896,39,Strange Days (1995)
606,942,What's Love Got to Do with It (1993)
279,180,Apocalypse Now (1979)
788,679,Conan the Barbarian (1981)
707,1545,Frankie Starlight (1995)
934,161,Top Gun (1986)
851,79,"Fugitive, The (1993)"
536,631,"Crying Game, The (1992)"
742,100,Fargo (1996)
886,558,Heavenly Creatures (1994)
747,8,Babe (1995)
889,252,"Lost World: Jurassic Park, The (1997)"
738,179,"Clockwork Orange, A (1971)"
830,161,Top Gun (1986)
923,928,"Craft, The (1996)"
380,97,Dances with Wolves (1990)
764,125,Phenomenon (1996)
712,432,Fantasia (1940)
610,755,Jumanji (1995)
682,363,Sudden Death (1995)
868,998,Cabin Boy (1994)
942,362,Blues Brothers 2000 (1998)
399,235,Mars Attacks! (1996)
445,281,"River Wild, The (1994)"
13,819,Eddie (1996)
916,49,I.Q. (1994)
709,427,To Kill a Mockingbird (1962)
922,550,Die Hard: With a Vengeance (1995)
590,274,Sabrina (1995)
721,988,"Beautician and the Beast, The (1997)"
391,194,"Sting, The (1973)"
673,323,Dante's Peak (1997)
506,2,GoldenEye (1995)
504,282,"Time to Kill, A (1996)"
851,915,Primary Colors (1998)
607,462,Like Water For Chocolate (Como agua para chocolate) (1992)
31,1019,"Die xue shuang xiong (Killer, The) (1989)"
647,496,It's a Wonderful Life (1946)
796,880,Soul Food (1997)
425,443,"Birds, The (1963)"
901,111,"Truth About Cats & Dogs, The (1996)"
406,97,Dances with Wolves (1990)
102,760,Screamers (1995)
931,220,"Mirror Has Two Faces, The (1996)"
849,568,Speed (1994)
546,816,Candyman: Farewell to the Flesh (1995)
869,13,Mighty Aphrodite (1995)
880,584,"Secret Garden, The (1993)"
896,568,Speed (1994)
851,455,Jackie Chan's First Strike (1996)
751,433,Heathers (1989)
601,148,"Ghost and the Darkness, The (1996)"
794,286,"English Patient, The (1996)"
496,22,Braveheart (1995)
447,1009,Stealing Beauty (1996)
757,231,Batman Returns (1992)
757,258,Contact (1997)
943,27,Bad Boys (1995)
796,414,My Favorite Year (1982)
453,790,Tommy Boy (1995)
616,748,"Saint, The (1997)"
605,12,"Usual Suspects, The (1995)"
630,15,Mr. Holland's Opus (1995)
861,301,In & Out (1997)
184,368,Bio-Dome (1996)
665,88,Sleepless in Seattle (1993)
624,1067,Bottle Rocket (1996)
847,173,"Princess Bride, The (1987)"
708,121,Independence Day (ID4) (1996)
669,190,Henry V (1989)
803,321,Mother (1996)
894,979,"Trigger Effect, The (1996)"
738,173,"Princess Bride, The (1987)"
748,169,"Wrong Trousers, The (1993)"
682,585,Son in Law (1993)
655,464,Vanya on 42nd Street (1994)
259,1074,Reality Bites (1994)
417,779,Drop Zone (1994)
758,290,Fierce Creatures (1997)
798,82,Jurassic Park (1993)
727,1224,"Scout, The (1994)"
312,614,Giant (1956)
934,389,Black Beauty (1994)
796,409,Jack (1996)
616,895,Scream 2 (1997)
320,1291,Celtic Pride (1996)
878,175,Brazil (1985)
308,629,Victor/Victoria (1982)
100,887,Eve's Bayou (1997)
796,1299,Penny Serenade (1941)
85,42,Clerks (1994)
316,100,Fargo (1996)
773,428,Harold and Maude (1971)
882,419,Mary Poppins (1964)
559,566,Clear and Present Danger (1994)
500,740,Jane Eyre (1996)
62,72,"Mask, The (1994)"
293,815,One Fine Day (1996)
894,475,Trainspotting (1996)
379,97,Dances with Wolves (1990)
222,147,"Long Kiss Goodnight, The (1996)"
880,29,Batman Forever (1995)
788,1407,"Specialist, The (1994)"
919,100,Fargo (1996)
796,194,"Sting, The (1973)"
738,732,Dave (1993)
912,611,Laura (1944)
566,134,Citizen Kane (1941)
736,323,Dante's Peak (1997)
70,79,"Fugitive, The (1993)"
765,50,Star Wars (1977)
732,332,Kiss the Girls (1997)
642,416,Old Yeller (1957)
782,881,Money Talks (1997)
897,659,Arsenic and Old Lace (1944)
152,393,Mrs. Doubtfire (1993)
717,1282,"Grass Harp, The (1995)"
622,227,Star Trek VI: The Undiscovered Country (1991)
382,496,It's a Wonderful Life (1946)
719,220,"Mirror Has Two Faces, The (1996)"
689,300,Air Force One (1997)
625,91,"Nightmare Before Christmas, The (1993)"
521,833,Bulletproof (1996)
545,679,Conan the Barbarian (1981)
912,654,Chinatown (1974)
718,255,My Best Friend's Wedding (1997)
727,231,Batman Returns (1992)
721,286,"English Patient, The (1996)"
843,661,High Noon (1952)
426,482,Some Like It Hot (1959)
921,815,One Fine Day (1996)
669,290,Fierce Creatures (1997)
896,209,This Is Spinal Tap (1984)
714,117,"Rock, The (1996)"
880,392,"Man Without a Face, The (1993)"
383,488,Sunset Blvd. (1950)
640,42,Clerks (1994)
234,89,Blade Runner (1982)
758,722,Nine Months (1995)
666,172,"Empire Strikes Back, The (1980)"
807,195,"Terminator, The (1984)"
560,93,Welcome to the Dollhouse (1995)
782,299,Hoodlum (1997)
336,871,Vegas Vacation (1997)
315,137,Big Night (1996)
387,178,12 Angry Men (1957)
798,14,"Postino, Il (1994)"
7,217,Bram Stoker's Dracula (1992)
237,483,Casablanca (1942)
644,259,George of the Jungle (1997)
336,1249,For Love or Money (1993)
606,827,Daylight (1996)
653,290,Fierce Creatures (1997)
504,225,101 Dalmatians (1996)
655,1149,Walkabout (1971)
907,628,Sleepers (1996)
911,638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
907,202,Groundhog Day (1993)
293,229,Star Trek III: The Search for Spock (1984)
458,631,"Crying Game, The (1992)"
234,52,"Madness of King George, The (1994)"
875,496,It's a Wonderful Life (1946)
707,732,Dave (1993)
416,150,Swingers (1996)
766,214,Pink Floyd - The Wall (1982)
804,456,Beverly Hills Ninja (1997)
865,240,Beavis and Butt-head Do America (1996)
805,1014,Romy and Michele's High School Reunion (1997)
527,431,Highlander (1986)
825,125,Phenomenon (1996)
561,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
72,708,"Sex, Lies, and Videotape (1989)"
457,154,Monty Python's Life of Brian (1979)
674,121,Independence Day (ID4) (1996)
550,271,Starship Troopers (1997)
748,483,Casablanca (1942)
798,602,"American in Paris, An (1951)"
684,15,Mr. Holland's Opus (1995)
116,916,Lost in Space (1998)
269,432,Fantasia (1940)
718,289,Evita (1996)
437,417,"Parent Trap, The (1961)"
569,762,Beautiful Girls (1996)
593,204,Back to the Future (1985)
886,1095,High School High (1996)
897,429,"Day the Earth Stood Still, The (1951)"
932,576,Cliffhanger (1993)
790,216,When Harry Met Sally... (1989)
668,288,Scream (1996)
522,208,Young Frankenstein (1974)
648,569,Wolf (1994)
503,224,Ridicule (1996)
773,98,"Silence of the Lambs, The (1991)"
343,1267,Clockers (1995)
406,163,"Return of the Pink Panther, The (1974)"
790,143,"Sound of Music, The (1965)"
916,87,Searching for Bobby Fischer (1993)
751,494,His Girl Friday (1940)
450,485,My Fair Lady (1964)
758,250,"Fifth Element, The (1997)"
759,756,Father of the Bride Part II (1995)
271,729,Nell (1994)
94,587,"Hour of the Pig, The (1993)"
222,423,E.T. the Extra-Terrestrial (1982)
601,234,Jaws (1975)
878,435,Butch Cassidy and the Sundance Kid (1969)
184,241,"Last of the Mohicans, The (1992)"
747,222,Star Trek: First Contact (1996)
899,1016,Con Air (1997)
276,844,Freeway (1996)
64,1065,Koyaanisqatsi (1983)
935,924,White Squall (1996)
402,275,Sense and Sensibility (1995)
751,143,"Sound of Music, The (1965)"
932,657,"Manchurian Candidate, The (1962)"
936,50,Star Wars (1977)
704,185,Psycho (1960)
407,569,Wolf (1994)
378,193,"Right Stuff, The (1983)"
943,405,Mission: Impossible (1996)
763,972,Passion Fish (1992)
894,323,Dante's Peak (1997)
684,215,Field of Dreams (1989)
886,227,Star Trek VI: The Undiscovered Country (1991)
747,985,Blood & Wine (1997)
453,941,With Honors (1994)
578,246,Chasing Amy (1997)
500,755,Jumanji (1995)
650,230,Star Trek IV: The Voyage Home (1986)
703,1,Toy Story (1995)
886,157,Platoon (1986)
757,1016,Con Air (1997)
877,737,Sirens (1994)
913,963,Some Folks Call It a Sling Blade (1993)
561,960,Naked (1993)
686,969,Winnie the Pooh and the Blustery Day (1968)
521,249,Austin Powers: International Man of Mystery (1997)
798,95,Aladdin (1992)
697,1067,Bottle Rocket (1996)
805,337,"House of Yes, The (1997)"
698,9,Dead Man Walking (1995)
864,578,Demolition Man (1993)
749,258,Contact (1997)
181,687,McHale's Navy (1997)
329,248,Grosse Pointe Blank (1997)
330,694,Persuasion (1995)
551,284,Tin Cup (1996)
663,12,"Usual Suspects, The (1995)"
899,747,Benny & Joon (1993)
707,703,Widows' Peak (1994)
389,728,Junior (1994)
880,55,"Professional, The (1994)"
77,199,"Bridge on the River Kwai, The (1957)"
860,1041,Forget Paris (1995)
533,121,Independence Day (ID4) (1996)
498,174,Raiders of the Lost Ark (1981)
818,271,Starship Troopers (1997)
915,333,"Game, The (1997)"
885,821,Mrs. Winterbourne (1996)
409,45,Eat Drink Man Woman (1994)
373,632,Sophie's Choice (1982)
720,316,As Good As It Gets (1997)
447,175,Brazil (1985)
331,160,Glengarry Glen Ross (1992)
805,558,Heavenly Creatures (1994)
761,1272,Talking About Sex (1994)
445,327,Cop Land (1997)
592,246,Chasing Amy (1997)
645,214,Pink Floyd - The Wall (1982)
493,678,Volcano (1997)
566,1065,Koyaanisqatsi (1983)
871,270,Gattaca (1997)
496,94,Home Alone (1990)
817,597,Eraser (1996)
711,416,Old Yeller (1957)
7,318,Schindler's List (1993)
711,250,"Fifth Element, The (1997)"
454,942,What's Love Got to Do with It (1993)
697,325,Crash (1996)
749,72,"Mask, The (1994)"
645,708,"Sex, Lies, and Videotape (1989)"
906,276,Leaving Las Vegas (1995)
541,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
659,43,Disclosure (1994)
566,411,"Nutty Professor, The (1996)"
840,483,Casablanca (1942)
222,265,"Hunt for Red October, The (1990)"
727,597,Eraser (1996)
749,402,Ghost (1990)
805,50,Star Wars (1977)
763,168,Monty Python and the Holy Grail (1974)
749,1263,Foxfire (1996)
592,245,"Devil's Own, The (1997)"
770,988,"Beautician and the Beast, The (1997)"
682,558,Heavenly Creatures (1994)
758,448,"Omen, The (1976)"
766,50,Star Wars (1977)
620,100,Fargo (1996)
618,90,So I Married an Axe Murderer (1993)
464,292,Rosewood (1997)
790,550,Die Hard: With a Vengeance (1995)
642,932,First Kid (1996)
932,225,101 Dalmatians (1996)
933,405,Mission: Impossible (1996)
524,385,True Lies (1994)
833,923,Raise the Red Lantern (1991)
102,4,Get Shorty (1995)
500,1195,Strawberry and Chocolate (Fresa y chocolate) (1993)
708,269,"Full Monty, The (1997)"
782,251,Shall We Dance? (1996)
835,421,William Shakespeare's Romeo and Juliet (1996)
253,132,"Wizard of Oz, The (1939)"
332,568,Speed (1994)
608,306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
911,272,Good Will Hunting (1997)
63,269,"Full Monty, The (1997)"
784,323,Dante's Peak (1997)
715,4,Get Shorty (1995)
18,8,Babe (1995)
864,596,"Hunchback of Notre Dame, The (1996)"
903,515,"Boot, Das (1981)"
915,268,Chasing Amy (1997)
622,934,"Preacher's Wife, The (1996)"
582,932,First Kid (1996)
160,157,Platoon (1986)
807,234,Jaws (1975)
314,540,Money Train (1995)
918,514,Annie Hall (1977)
561,230,Star Trek IV: The Voyage Home (1986)
815,57,Priest (1994)
870,22,Braveheart (1995)
706,410,Kingpin (1996)
727,211,M*A*S*H (1970)
569,14,"Postino, Il (1994)"
715,257,Men in Black (1997)
894,1658,"Substance of Fire, The (1996)"
913,156,Reservoir Dogs (1992)
627,947,"Big Blue, The (Grand bleu, Le) (1988)"
487,197,"Graduate, The (1967)"
650,431,Highlander (1986)
652,333,"Game, The (1997)"
416,875,She's So Lovely (1997)
897,238,Raising Arizona (1987)
864,1412,Land Before Time III: The Time of the Great Giving (1995) (V)
847,1137,Beautiful Thing (1996)
592,222,Star Trek: First Contact (1996)
844,597,Eraser (1996)
533,660,Fried Green Tomatoes (1991)
683,322,Murder at 1600 (1997)
554,95,Aladdin (1992)
804,322,Murder at 1600 (1997)
748,194,"Sting, The (1973)"
808,288,Scream (1996)
345,462,Like Water For Chocolate (Como agua para chocolate) (1992)
913,79,"Fugitive, The (1993)"
903,820,Space Jam (1996)
738,222,Star Trek: First Contact (1996)
249,92,True Romance (1993)
790,1244,Metro (1997)
911,484,"Maltese Falcon, The (1941)"
286,81,"Hudsucker Proxy, The (1994)"
394,577,Coneheads (1993)
802,674,Cat People (1982)
741,582,"Piano, The (1993)"
4,358,Spawn (1997)
666,546,Broken Arrow (1996)
665,756,Father of the Bride Part II (1995)
332,411,"Nutty Professor, The (1996)"
936,137,Big Night (1996)
744,188,Full Metal Jacket (1987)
899,204,Back to the Future (1985)
763,357,One Flew Over the Cuckoo's Nest (1975)
851,71,"Lion King, The (1994)"
804,443,"Birds, The (1963)"
308,179,"Clockwork Orange, A (1971)"
808,312,Midnight in the Garden of Good and Evil (1997)
847,1012,Private Parts (1997)
704,435,Butch Cassidy and the Sundance Kid (1969)
889,1113,Mrs. Parker and the Vicious Circle (1994)
922,159,Basic Instinct (1992)
